383.700000 9.280000 5.830307 30.320000 20.497226
1828.000000 51.830000 35.852772 75.200000 59.317327
8600.000000 149.550000 119.674895 96.330000 93.429295
41290.000000 261.500000 236.843406 67.810000 95.767788
192650.000000 317.150000 344.859339 27.230000 38.465096
